,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6459,34.26212132,-118.4617576,World Of Pain,34.26356039,-118.4659034,Trail
6460,34.26212132,-118.4617576,Del Taco,34.2648545,-118.4669705,Fast Food Restaurant
6461,34.26212132,-118.4617576,Dunkin',34.26074726,-118.4668119,Donut Shop
6462,34.26212132,-118.4617576,Ross Dress for Less,34.25926163,-118.4673139,Clothing Store
6463,34.26212132,-118.4617576,Paul's Tavern,34.26508089,-118.4685116,Bar
6464,34.26212132,-118.4617576,Jersey Mike's Subs,34.25917111,-118.4665468,Sandwich Place
6465,34.26212132,-118.4617576,Wingstop,34.25911713,-118.4663315,Wings Joint
6466,34.26212132,-118.4617576,The Habit Burger Grill,34.25911559,-118.4664688,Burger Joint
6467,34.26212132,-118.4617576,U.S. Bank,34.2592659,-118.4664078,Bank
6468,34.26212132,-118.4617576,Vitamin Shoppe,34.259326,-118.467255,Supplement Shop
6469,34.26212132,-118.4617576,Chipotle Mexican Grill,34.25942,-118.4665907,Mexican Restaurant
6470,34.26212132,-118.4617576,California Fish Grill,34.2589216,-118.4668104,Seafood Restaurant
6471,34.26212132,-118.4617576,Target,34.25839168,-118.4663551,Big Box Store
6472,34.26212132,-118.4617576,LAFD Fire Station 51,33.940478,-118.397135,Fire Station
6473,34.26212132,-118.4617576,Bank of America,34.25754168,-118.4669129,Bank
6474,34.26212132,-118.4617576,Dollar Tree,34.263913,-118.467941,Discount Store
6475,34.26212132,-118.4617576,Mission Hills Modern Dentistry,34.2576781,-118.4667044,Dentist's Office
6476,34.26212132,-118.4617576,Country Liquor Market,34.265092,-118.46853,Brewery
6477,34.26212132,-118.4617576,7-Eleven,34.26423484,-118.4667791,Convenience Store
6478,34.26212132,-118.4617576,T-Mobile,34.25971177,-118.4665261,Mobile Phone Shop
6479,34.26212132,-118.4617576,AutoZone Auto Parts,34.25920719,-118.4680626,Automotive Shop
6480,34.26212132,-118.4617576,The UPS Store,34.257962,-118.466398,Shipping Store
6481,34.26212132,-118.4617576,Shell,34.26428234,-118.4677863,Gas Station
6482,34.26212132,-118.4617576,Select Physical Therapy,34.28197,-118.44562,Medical Center
6483,34.26212132,-118.4617576,SmileCare,34.25827,-118.468296,Dentist's Office
6484,34.26212132,-118.4617576,Ono Hawaiian BBQ,34.25814819,-118.4664078,Hawaiian Restaurant
6485,34.26212132,-118.4617576,24 Hour Fitness,34.25957406,-118.4665207,Gym / Fitness Center
6486,34.26212132,-118.4617576,Fallas,34.25775,-118.466644,Clothing Store
6487,34.26212132,-118.4617576,Redbox,34.258532,-118.467316,Video Store
6488,34.26212132,-118.4617576,Beauty Without Limits Hair Care,34.263901,-118.466837,Salon / Barbershop
6489,34.26212132,-118.4617576,A Farhadian Dental Group Inc.,34.26245499,-118.4666748,Dentist's Office
6490,34.26212132,-118.4617576,Why Not Ink Tattoo,34.26423501,-118.4683307,Tattoo Parlor
6491,34.26212132,-118.4617576,Rico's Barber Shop,34.26492758,-118.4683728,Salon / Barbershop
6492,34.26212132,-118.4617576,DB,34.26383895,-118.4582725,Event Space
6493,34.26212132,-118.4617576,Rite Aid,34.2588404,-118.4681543,Pharmacy
6494,34.26212132,-118.4617576,Kaiser Permanente Medical Facility,34.25738943,-118.459955,Doctor's Office
6495,34.26212132,-118.4617576,Vision Essentials By Kaiser Permanente,34.25785,-118.46696,Optical Shop
6496,34.26212132,-118.4617576,Loren Glez Hair Studio,34.264219,-118.468238,Salon / Barbershop
6497,34.26212132,-118.4617576,Martinez Tax Service,34.25827,-118.468296,Bank
6498,34.26212132,-118.4617576,Dr. Thall,34.25795564,-118.4667532,Optical Shop
6499,34.26212132,-118.4617576,Taco Truck El Babba,34.26602,-118.46049,Food Truck
6500,34.26212132,-118.4617576,Мягкая Кроватка,34.26310759,-118.4683101,Hotel
6501,34.26212132,-118.4617576,Iong Kee Seafood Restaurant,34.265092,-118.46853,Chinese Restaurant
6502,34.26212132,-118.4617576,Devonshire Montessori School,34.257665,-118.457862,School
6503,34.26212132,-118.4617576,Darth Palace Botanical Gardens,34.26348127,-118.4595158,Garden
6504,34.26212132,-118.4617576,Valley Inn and Conference Center,34.263184,-118.467404,Food
6505,34.26212132,-118.4617576,Devonshire Dental Group - Cosmetic Dentistry and Implants,34.2570373,-118.4653377,Dentist's Office
6506,34.26212132,-118.4617576,Tacos Michoacan,34.26448886,-118.4681336,Mexican Restaurant
6507,34.26212132,-118.4617576,Olivo at Mission Hills,34.25861,-118.466415,Shopping Plaza
6508,34.26212132,-118.4617576,s pool,34.26521683,-118.4606628,Pool
6509,34.26212132,-118.4617576,Chevron,34.26489779,-118.4678357,Gas Station
6510,34.26212132,-118.4617576,newhopenaz,34.263585,-118.466868,Church
6511,34.26212132,-118.4617576,Los Angeles Department of Water and Power,34.26643466,-118.4610008,Government Building
6512,34.26212132,-118.4617576,US Post Office,34.25742488,-118.465438,Post Office
6513,34.26212132,-118.4617576,Coinstar,34.25928116,-118.4663086,Bank
6514,34.26212132,-118.4617576,Empire True Value Hardware,34.25776995,-118.4664978,Hardware Store
6515,34.26212132,-118.4617576,Mission Hills Organic,34.26711834,-118.4599264,Pharmacy
6516,34.26212132,-118.4617576,Dr's Waiting Room,34.25713509,-118.466411,Doctor's Office
6517,34.26212132,-118.4617576,clipper genius,34.26353455,-118.4581223,Salon / Barbershop
6518,34.26212132,-118.4617576,Fashion Time,34.25917816,-118.4663239,Women's Store
6519,34.26212132,-118.4617576,Mission Hills Organic,34.26535034,-118.4668274,Pharmacy
6520,34.26212132,-118.4617576,Action Fishing Tackle,34.26419067,-118.4665375,Hobby Shop
6521,34.26212132,-118.4617576,Pro Cut Hair Salon,34.257892,-118.466063,Salon / Barbershop
6522,34.26212132,-118.4617576,Redbox,34.264223,-118.466759,Video Store
6523,34.26212132,-118.4617576,Mi Carbonero,34.26520143,-118.4670219,Latin American Restaurant
6524,34.26212132,-118.4617576,U.S. Bank ATM,34.258995,-118.466372,ATM
6525,34.26212132,-118.4617576,"Arnold K. Tichiam DDS, INC.",34.25694,-118.4651201,Dentist's Office
6526,34.26212132,-118.4617576,"Dr. Phillip Peck, DDS",34.26282676,-118.467295,Dentist's Office
6527,34.26212132,-118.4617576,Hotel Balcony Relaxing,34.26297062,-118.4683483,Bed & Breakfast
6528,34.26212132,-118.4617576,Restless Mind,34.26611817,-118.4602458,Radio Station
6529,34.26212132,-118.4617576,Dunn-Edwards Paints - Mission Hills,34.2647222,-118.4663889,Furniture / Home Store
6530,34.26212132,-118.4617576,Little Bee Academy Preschool,34.26455464,-118.4642894,Nursery School
6531,34.26212132,-118.4617576,Dj Arm's Room!,34.260399,-118.462414,Animal Shelter
6532,34.26212132,-118.4617576,Mission hills community church,34.25914887,-118.4640784,Church
6533,34.26212132,-118.4617576,Menchie's,34.25924,-118.46637,Frozen Yogurt Shop
6534,34.26212132,-118.4617576,Zombie proof fort,34.26621656,-118.466295,Military Base
6535,34.26212132,-118.4617576,La Barquita,34.257614,-118.46711,Seafood Restaurant
6536,34.26212132,-118.4617576,Hub Of Transformers Great American Tour,34.260395,-118.462435,General Entertainment
6537,34.26212132,-118.4617576,Matt & Tony's,34.26495552,-118.4669566,Sandwich Place
6538,34.26212132,-118.4617576,Starbucks,34.25842686,-118.4665418,Coffee Shop
6539,34.26212132,-118.4617576,The Donut Station,34.265092,-118.46853,Donut Shop
6540,34.26212132,-118.4617576,Ecola,34.256832,-118.465951,Building
6541,34.26212132,-118.4617576,"Pinnacle Estate Properties, Inc.",34.25818164,-118.4664833,Office
6542,34.26212132,-118.4617576,Dog Runs,34.26322667,-118.4681903,Dog Run
6543,34.26212132,-118.4617576,Anna's linens,34.25793731,-118.4663827,Furniture / Home Store
6544,34.26212132,-118.4617576,Celebrating The 49ers Win,34.26296172,-118.4543371,Playground
6545,34.26212132,-118.4617576,Mah Lawyer & CPA,34.263028,-118.466775,Lawyer
6546,34.26212132,-118.4617576,Da Dispensery,34.25697327,-118.4654846,Medical Center
6547,34.2355212,-118.5459898,ARCO,34.23567753,-118.5446311,Gas Station
6548,34.2355212,-118.5459898,Pair Orthodontics,34.23573833,-118.5451698,Dentist's Office
6549,34.2355212,-118.5459898,El Rancho Cordillera del Norte,34.234216,-118.545169,Event Space
6550,34.2355212,-118.5459898,Starbucks,34.235863,-118.55406,Coffee Shop
6551,34.2355212,-118.5459898,"Alliance for Emotional Wellbeing, Inc.",34.235663,-118.545424,Mental Health Office
6552,34.2355212,-118.5459898,Edward Jones - Financial Advisor: Margie Chamberlain,34.2357417,-118.5455864,Financial or Legal Service
6553,34.2355212,-118.5459898,"Karey Kusahara, DDS",34.235681,-118.549902,Dentist's Office
6554,34.2355212,-118.5459898,Artisan Square Apartments,34.23381,-118.55168,Building
6555,34.2355212,-118.5459898,The Villagio,34.236008,-118.548766,Residential Building (Apartment / Condo)
6556,34.2355212,-118.5459898,Michelle's Skin Care & Body Center,34.235808,-118.545557,Spa
6557,34.2355212,-118.5459898,Four Seasons Wholesale Nursery,34.234969,-118.543875,Furniture / Home Store
6558,34.2355212,-118.5459898,Meridian place apartment Homes,34.239188,-118.549207,Assisted Living
6559,34.2355212,-118.5459898,The Museum of the San Fernando Valley,34.235073,-118.544418,Art Gallery
6560,34.2355212,-118.5459898,Dr. Courtney,34.23604924,-118.5454713,Dentist's Office
6561,34.2355212,-118.5459898,Dentist,34.23579173,-118.5452887,Dentist's Office
6562,34.2355212,-118.5459898,"Dr. Arthur Koebel, DDS",34.23634807,-118.5454599,Dentist's Office
6563,34.2355212,-118.5459898,Dr. Koebel DDS,34.236021,-118.545264,Dentist's Office
6564,34.2355212,-118.5459898,Wintrust Mortgage,34.23543865,-118.54424,Miscellaneous Shop
6565,34.2355212,-118.5459898,The Bears Den,34.235741,-118.550932,Residential Building (Apartment / Condo)
6566,34.2355212,-118.5459898,UFC gym,34.2370491,-118.5354309,College Gym
6567,34.2355212,-118.5459898,البيت الفاضي مره 😅,34.233433,-118.551863,Residential Building (Apartment / Condo)
6568,34.2355212,-118.5459898,The Villagio Pool,34.23584056,-118.5488173,Pool
6569,34.2355212,-118.5459898,LifeStone™ Wealth Management,34.23557,-118.54524,Financial or Legal Service
6570,34.2355212,-118.5459898,Dick's Sporting Goods,34.23719788,-118.5468979,Sporting Goods Shop
6571,34.2355212,-118.5459898,Metrolink Northridge Station,34.23058696,-118.5447141,Train Station
6572,34.2355212,-118.5459898,Vanalden Park,34.23293474,-118.5484126,Park
6573,34.2355212,-118.5459898,Chilli Beans,34.23604639,-118.5423303,Shopping Mall
6574,34.2355212,-118.5459898,New Mission Theatre,34.23481913,-118.5453686,Theater
6575,34.2355212,-118.5459898,walden family services,34.235182,-118.544423,Office
6576,34.2355212,-118.5459898,Altera Northridge,34.235343,-118.544234,Building
6577,34.2355212,-118.5459898,Extreme Results Fitness Studio,34.23144036,-118.5451292,Gym
6578,34.2355212,-118.5459898,The Villagio Fitness Center,34.235644,-118.548796,Gym / Fitness Center
6579,34.2355212,-118.5459898,"Pamela Davis, MD",34.22043046,-118.5358101,Doctor's Office
6580,34.2355212,-118.5459898,Topanga Flowers by Jahan,34.20801163,-118.6062698,Flower Shop
6581,34.2355212,-118.5459898,Up against the wall,34.23461589,-118.5516674,Clothing Store
6582,34.2355212,-118.5459898,Clinique Counter (Northridge Fashion Center),34.23256176,-118.5440462,Cosmetics Shop
6583,34.2355212,-118.5459898,Engl 473 Literature Dungeon,34.23580618,-118.5508637,College Classroom
6584,34.2355212,-118.5459898,Froffee Headquarters,34.23162842,-118.5448914,Office
6585,34.2355212,-118.5459898,Build-a-bear,34.2370028,-118.5516674,Shop & Service
6586,34.2355212,-118.5459898,Four seasons Nursery,34.23982584,-118.5448556,Garden
6587,34.2355212,-118.5459898,Northbrooke,34.23492601,-118.5482701,Residential Building (Apartment / Condo)
6588,34.2355212,-118.5459898,jayraguda.com design studio,34.236127,-118.544554,Design Studio
6589,34.2355212,-118.5459898,Nordhoff Terrace Aquatic Oasis,34.236011,-118.547922,Pool
6590,34.2355212,-118.5459898,Capital Brands,34.23520064,-118.5443737,Building
6591,34.2355212,-118.5459898,Councilmember Greig Smith District Office,34.23601151,-118.5457458,Government Building
6592,34.2355212,-118.5459898,Councilmember Mitch Englander - District Office,34.23601151,-118.5457458,Government Building
6593,34.2355212,-118.5459898,Ms. Cakes Bakery,34.236662,-118.548193,Cupcake Shop
6594,34.2355212,-118.5459898,Walnut RV Park,34.23461361,-118.550884,Campground
6595,34.2355212,-118.5459898,LA Royal GuestHouse,34.23391,-118.551838,Residential Building (Apartment / Condo)
6596,34.2355212,-118.5459898,العريش🏡,34.23397998,-118.5518632,Residential Building (Apartment / Condo)
6597,34.2355212,-118.5459898,Robert M. Wilkinson Park,34.2329,-118.5492,Dog Run
6598,34.2355212,-118.5459898,The Man Spa,34.23442841,-118.5489578,Spa
6599,34.2355212,-118.5459898,"Mega Sun Power, Inc.",34.23156357,-118.5453262,Office
6600,34.2355212,-118.5459898,Hyperbolic Time Chamber,34.23417679,-118.5441488,Strip Club
6601,34.2355212,-118.5459898,Fast Fix Jewelry And Watch Repair 1st Floor,34.23604639,-118.5423303,Jewelry Store
6602,34.2355212,-118.5459898,Daddy's Kitchen,34.23432922,-118.548912,Latin American Restaurant
6603,34.2355212,-118.5459898,Club Catsby,34.235665,-118.550847,Speakeasy
6604,34.2355212,-118.5459898,Northridge Mobile Home Park,34.23337555,-118.5501328,Trailer Park
6605,34.2355212,-118.5459898,Golden State Storage - Northridge,34.23123931,-118.5442093,Moving Target
6606,34.2355212,-118.5459898,Play Girl Mansion,34.23571861,-118.5456708,Speakeasy
6607,34.2355212,-118.5459898,Numy Num,34.234813,-118.552002,Dessert Shop
6608,34.2355212,-118.5459898,Fruit Stand near B of A,34.23466101,-118.5515876,Food Truck
6609,34.2355212,-118.5459898,Wilkinson Senior Center,34.23276991,-118.5488515,Building
6610,34.2355212,-118.5459898,Ashwood Apts,34.23557104,-118.5511031,Residential Building (Apartment / Condo)
6611,34.06892065,-118.3508078,Palazzo East,34.069021,-118.350489,Residential Building (Apartment / Condo)
6612,34.06892065,-118.3508078,The Coffee Bean & Tea Leaf,34.070143,-118.35085,Coffee Shop
6613,34.06892065,-118.3508078,Park La Brea Apartments,34.070078,-118.355147,Residential Building (Apartment / Condo)
6614,34.06892065,-118.3508078,Park La Brea Tower 35,34.068711,-118.351218,Residential Building (Apartment / Condo)
6615,34.06892065,-118.3508078,KFC,34.06986713,-118.3496624,Fast Food Restaurant
6616,34.06892065,-118.3508078,The Thai Thing,34.07016184,-118.351922,Thai Restaurant
6617,34.06892065,-118.3508078,The Dog House,34.07001,-118.35016,Pet Store
6618,34.06892065,-118.3508078,7-Eleven,34.07064903,-118.3529422,Convenience Store
6619,34.06892065,-118.3508078,The Grove,34.07196433,-118.3573651,Shopping Mall
6620,34.06892065,-118.3508078,The Pool At Palazzo East,34.06915514,-118.3499392,Pool
6621,34.06892065,-118.3508078,The Gym at Palazzo East,34.06889964,-118.349424,Gym
6622,34.06892065,-118.3508078,Berri’s Cafe,34.069343,-118.348169,Coffee Shop
6623,34.06892065,-118.3508078,Prevail Los Angeles,34.06984289,-118.3501323,Boxing Gym
6624,34.06892065,-118.3508078,B’Koah Cafe & Bakery,34.070184,-118.351722,Café
6625,34.06892065,-118.3508078,Park La Brea Tower 37,34.067453,-118.351518,Residential Building (Apartment / Condo)
6626,34.06892065,-118.3508078,Park La Brea Tower 46,34.06779213,-118.3494624,Residential Building (Apartment / Condo)
6627,34.06892065,-118.3508078,"La Brea Ave, Los Angeles",34.068452,-118.3497932,Residential Building (Apartment / Condo)
6628,34.06892065,-118.3508078,Park La Brea - Tower 33,34.06868528,-118.3531997,Residential Building (Apartment / Condo)
6629,34.06892065,-118.3508078,Target,34.06998062,-118.3500595,Big Box Store
6630,34.06892065,-118.3508078,Rita House,34.070026,-118.35061,Coworking Space
6631,34.06892065,-118.3508078,Atticus Creamery and Pie,34.070342,-118.35177,Pie Shop
6632,34.06892065,-118.3508078,Le Priyal,34.068773,-118.351131,Strip Club
6633,34.06892065,-118.3508078,Park La Brea Cleaners,34.06803131,-118.3521423,Dry Cleaner
6634,34.06892065,-118.3508078,Guard Gate @ Palazzo east,34.06894765,-118.3502326,Residential Building (Apartment / Condo)
6635,34.06892065,-118.3508078,Park Plaza Lodge Hotel,34.07008056,-118.351327,Hotel
6636,34.06892065,-118.3508078,Garden Cafe @ Park La Brea,34.067526,-118.352405,Café
6637,34.06892065,-118.3508078,The Penthouses at Palazzo East,34.06867113,-118.3484712,Residential Building (Apartment / Condo)
6638,34.06892065,-118.3508078,Spa Palazzo East,34.0691761,-118.3500477,Spa
6639,34.06892065,-118.3508078,Farmers Garden,34.06660126,-118.3515738,Garden
6640,34.06892065,-118.3508078,Park La Brea Tower 45,34.06742045,-118.3488453,Housing Development
6641,34.06892065,-118.3508078,Park La Brea Tower 41,34.06629925,-118.3513222,Residential Building (Apartment / Condo)
6642,34.06892065,-118.3508078,Palazzo East bldg 4,34.06869752,-118.3481477,Residential Building (Apartment / Condo)
6643,34.06892065,-118.3508078,Park La Brea Tower 38,34.06673,-118.350637,Residential Building (Apartment / Condo)
6644,34.06892065,-118.3508078,Park La Brea - Tower 39,34.06677701,-118.3522244,Residential Building (Apartment / Condo)
6645,34.06892065,-118.3508078,Hobo Junction,34.06749435,-118.352972,Other Great Outdoors
6646,34.06892065,-118.3508078,Park La Brea Tower 44,34.06692535,-118.3496943,Residential Building (Apartment / Condo)
6647,34.06892065,-118.3508078,CommonGround Creative,34.06969166,-118.3525995,Tech Startup
6648,34.06892065,-118.3508078,US Bank,34.06890552,-118.3497475,Bank
6649,34.06892065,-118.3508078,Fbgm115,34.068686,-118.351236,Speakeasy
6650,34.06892065,-118.3508078,Sophie Dance,34.069603,-118.348113,Gym / Fitness Center
6651,34.06892065,-118.3508078,Yogenfruz,34.06835336,-118.3502497,Dessert Shop
6652,34.06892065,-118.3508078,Park La Brea - Tower 34,34.068168,-118.352119,Residential Building (Apartment / Condo)
6653,34.06892065,-118.3508078,Billion Dollar Babes,34.07016731,-118.350946,Office
6654,34.06892065,-118.3508078,The Elevator,34.067566,-118.348805,Light Rail Station
6655,34.06892065,-118.3508078,Haym Salomon Monument,34.070855,-118.352878,Sculpture Garden
6656,34.06892065,-118.3508078,smog masters,34.068895,-118.349605,Automotive Shop
6657,34.06892065,-118.3508078,Bus Stop Line 316 3rd & Hauser,34.07004175,-118.3513346,Bus Station
6658,34.06892065,-118.3508078,Good Night Naturals,34.07014847,-118.3508606,Furniture / Home Store
6659,34.06892065,-118.3508078,Burnside Circle Park,34.06746259,-118.3523442,Park
6660,34.06892065,-118.3508078,Room Service,34.069694,-118.348819,Furniture / Home Store
6661,34.06892065,-118.3508078,Chelsea Pictures,34.070079,-118.350868,Coworking Space
6662,34.06892065,-118.3508078,Barak Richter & Dror CPA,34.069957,-118.350191,Office
6663,34.06892065,-118.3508078,ارض الله الواسعة,34.069349,-118.350539,Building
6664,34.06892065,-118.3508078,T 40,34.06751402,-118.352213,Speakeasy
6665,34.06892065,-118.3508078,On The 16,34.0695733,-118.3497703,Professional & Other Places
6666,34.06892065,-118.3508078,Mizu Design,34.06745529,-118.3514633,Design Studio
6667,34.06892065,-118.3508078,Bella Bridesmaids,34.06998918,-118.3507299,Bridal Shop
6668,34.06892065,-118.3508078,Le French Butcher,34.070227,-118.351852,Butcher
6669,34.06892065,-118.3508078,St.Andrews Green,34.068849,-118.348534,Smoke Shop
6670,34.06892065,-118.3508078,Marie Monsod,34.06971741,-118.3492432,Women's Store
6671,34.06892065,-118.3508078,Mysidian Moments Photography,34.06803131,-118.3521423,Photography Lab
6672,34.06892065,-118.3508078,Metro Bus Stop #7276 (16/17),34.06918,-118.347835,Bus Stop
6673,34.06892065,-118.3508078,metro bus line 16,34.0690752,-118.3518203,Moving Target
6674,34.06892065,-118.3508078,All year tax,34.06988098,-118.3505522,Office
6675,34.06892065,-118.3508078,THR,34.0694782,-118.3518013,Office
6676,34.06892065,-118.3508078,AAM,34.07009304,-118.3508376,Office
6677,34.06892065,-118.3508078,1Answer Group LA HQ,34.06893697,-118.3494108,Office
6678,34.06892065,-118.3508078,Park La Brea Tower 38,34.068128,-118.351661,Residential Building (Apartment / Condo)
6679,34.06892065,-118.3508078,VeeV,34.070145,-118.350811,Office
6680,34.06892065,-118.3508078,Jeyk's Man Palace,34.07027503,-118.3518534,Miscellaneous Shop
6681,34.06892065,-118.3508078,NKA Consulting,34.06997167,-118.3505465,Office
6682,34.06892065,-118.3508078,R&E Management,34.0700416,-118.3505522,Building
6683,34.06892065,-118.3508078,Chief's Chateau,34.07016367,-118.3512199,Library
6684,34.06892065,-118.3508078,Business Center at Palazzo East,34.068842,-118.349999,Office
6685,34.06892065,-118.3508078,99cent Only Store,34.06475067,-118.3616867,Miscellaneous Shop
6686,34.06892065,-118.3508078,Colgate & Hauser,34.069472,-118.351145,Other Great Outdoors
6687,34.06892065,-118.3508078,V3300L,34.06895943,-118.3527152,Residential Building (Apartment / Condo)
6688,34.06892065,-118.3508078,Park La Brea Garage 5,34.067022,-118.349354,Building
6689,34.06892065,-118.3508078,Diwan Al3tban - ديوان العتبان (Diwan Al3tban),34.068467,-118.353136,Residential Building (Apartment / Condo)
6690,34.06892065,-118.3508078,Putting Green,34.06800962,-118.3525554,Golf Course
6691,34.06892065,-118.3508078,Park Plaza Lodge Room 205,34.070227,-118.351382,Hostel
6692,34.06892065,-118.3508078,Ira Frankel CPA,34.06998967,-118.3492282,Financial or Legal Service
6693,34.06892065,-118.3508078,Aish Tamid,34.06971,-118.349005,Mental Health Office
6694,34.00215095,-118.4290397,Mar Vista Farmers Market,34.004313,-118.4307286,Farmers Market
6695,34.00215095,-118.4290397,Wildwood Elementary,34.000569,-118.42901,Elementary School
6696,34.00215095,-118.4290397,Grandview Elementary,34.0021711,-118.4298672,Elementary School
6697,34.00215095,-118.4290397,Mar Vista Animal Center,34.003637,-118.429924,Veterinarian
6698,34.00215095,-118.4290397,Phakhaothip (Lb Spot),34.00341331,-118.4301752,Food Truck
6699,34.00215095,-118.4290397,Grandview Terrace,34.002675,-118.428643,Residential Building (Apartment / Condo)
6700,34.00215095,-118.4290397,Under the Sea Indoor Playground,34.002948,-118.430218,Playground
6701,34.00215095,-118.4290397,El Sazón Oaxaqueño,34.001034,-118.427797,Mexican Restaurant
6702,34.00215095,-118.4290397,Pan Dulce Bakery,34.000987,-118.427763,Bakery
6703,34.00215095,-118.4290397,Machatz Urban Self-Defense,33.996682,-118.429598,Martial Arts School
6704,34.00215095,-118.4290397,Check Point Automotive,34.002986,-118.429491,Automotive Shop
6705,34.00215095,-118.4290397,Mcbride Sp Ed Center,34.00097619,-118.4305065,School
6706,34.00215095,-118.4290397,Laundry Lounge,34.00103149,-118.4276688,Laundry Service
6707,34.00215095,-118.4290397,Mar Vista Montessori,34.003061,-118.430637,Nursery School
6708,34.00215095,-118.4290397,Ofis Coworking,34.002665,-118.430875,Coworking Space
6709,34.00215095,-118.4290397,Carlo's Barbershop,34.001138,-118.427497,Salon / Barbershop
6710,34.00215095,-118.4290397,Westside Shambhala Center,34.002653,-118.430914,Spiritual Center
6711,34.00215095,-118.4290397,Rony's Car Pros Mar Vista,34.000411,-118.427606,Automotive Shop
6712,34.00215095,-118.4290397,Joe Supermarket,34.000985,-118.427843,Convenience Store
6713,34.00215095,-118.4290397,Uncut Casting,34.003061,-118.430637,Tech Startup
6714,34.00215095,-118.4290397,Ritte Bicycles,34.003109,-118.429549,Bike Shop
6715,34.00215095,-118.4290397,Dentist,34.00014946,-118.4289374,Dentist's Office
6716,34.00215095,-118.4290397,Maalou,33.99796677,-118.4215622,Nail Salon
6717,34.00215095,-118.4290397,Remote Control Monkey,34.00259907,-118.4298491,Coworking Space
6718,34.00215095,-118.4290397,Deg's Place,34.002169,-118.427766,Residential Building (Apartment / Condo)
6719,34.00215095,-118.4290397,Liquor Market,34.00095804,-118.4304548,Convenience Store
6720,34.00215095,-118.4290397,LUCID Public Relations,34.003061,-118.430637,Office
6721,34.00215095,-118.4290397,fallout ent,34.003329,-118.430366,Office
6722,34.00215095,-118.4290397,Neighborhood Youth Association,34.00272369,-118.4307556,Student Center
6723,34.00215095,-118.4290397,Bucks Boys Productions,34.00331879,-118.4290771,General Entertainment
6724,34.00215095,-118.4290397,Grand View Fine Art Studios,34.002902,-118.430157,Art Gallery
6725,34.00215095,-118.4290397,Wa Pla,33.999874,-118.429301,Residential Building (Apartment / Condo)
6726,34.00215095,-118.4290397,Angry Panda,34.002018,-118.42801,Spiritual Center
6727,34.19825409,-118.3304993,Jay Scott Drugs,34.199562,-118.327876,Pharmacy
6728,34.19825409,-118.3304993,Southern California Genealogical Society Library,34.199562,-118.327876,Library
6729,34.19825409,-118.3304993,Burbank Pizzeria & Pasta,34.199562,-118.327876,Pizza Place
6730,34.19825409,-118.3304993,The Donut Prince,34.19953371,-118.3276257,Donut Shop
6731,34.19825409,-118.3304993,Starbucks,34.1986832,-118.3270967,Coffee Shop
6732,34.19825409,-118.3304993,Earthwalk Park,34.19534216,-118.3246046,Playground
6733,34.19825409,-118.3304993,Khols,34.19656044,-118.3263925,Clothing Store
6734,34.19825409,-118.3304993,Counterintuity,34.19694479,-118.3368596,Office
6735,34.19825409,-118.3304993,Vape Madness,34.198032,-118.326922,Electronics Store
6736,34.19825409,-118.3304993,Kumon Math and Reading Center of North Burbank,34.200253,-118.328007,School
6737,34.19825409,-118.3304993,Aleppo Kitchen,34.19857446,-118.3266708,Middle Eastern Restaurant
6738,34.19825409,-118.3304993,Mobil,34.20250697,-118.3331314,Gas Station
6739,34.19825409,-118.3304993,Valero,34.19686127,-118.3254013,Gas Station
6740,34.19825409,-118.3304993,Holding Hands Pediatric Therapy & Adult Services,34.197731,-118.326619,Mental Health Office
6741,34.19825409,-118.3304993,La Bamba lsland Cuisine,34.20215242,-118.3325689,Cuban Restaurant
6742,34.19825409,-118.3304993,Tippy Toe's,34.19745255,-118.3320999,Cosmetics Shop
6743,34.19825409,-118.3304993,Metro 292,34.19636119,-118.3244576,Bus Stop
6744,34.19825409,-118.3304993,Tu estilo hair studio,34.196541,-118.32482,Salon / Barbershop
6745,34.19825409,-118.3304993,SUBWAY,34.19847796,-118.3267608,Sandwich Place
6746,34.19825409,-118.3304993,Precinct 3,34.198985,-118.3316094,Building
6747,34.19825409,-118.3304993,Okamoto Kitchen,34.19873662,-118.3254393,Food Truck
6748,34.19825409,-118.3304993,Ye Ole Swimmin' Hole,34.19710407,-118.3304337,Pool
6749,34.19825409,-118.3304993,Ginos,34.198575,-118.331707,Residential Building (Apartment / Condo)
6750,34.19825409,-118.3304993,Green Clean Carpet Cleaning,34.194957,-118.325939,Laundry Service
6751,34.19825409,-118.3304993,Exceleration Dance Studio,34.200267,-118.327974,Gym / Fitness Center
6752,34.19825409,-118.3304993,Ride On Cycling Studio,34.19619539,-118.3248457,Cycle Studio
6753,34.19825409,-118.3304993,Arts Hair Cut,34.19817214,-118.3269062,Salon / Barbershop
6754,34.19825409,-118.3304993,Cricket West Cleaners,34.19908,-118.326841,Laundry Service
6755,34.19825409,-118.3304993,Benmar Medical,34.197611,-118.325633,Doctor's Office
6756,34.19825409,-118.3304993,Schroeder Racing Components,34.194316,-118.333074,Automotive Shop
6757,34.19825409,-118.3304993,Burbank Top Market,34.19791182,-118.3268777,Grocery Store
6758,34.19825409,-118.3304993,Corium 21,34.198207,-118.326404,Cosmetics Shop
6759,34.19825409,-118.3304993,Universal Service Station,34.19689565,-118.3253137,Automotive Shop
6760,34.19825409,-118.3304993,Alan Auto Glass,34.193892,-118.334122,Automotive Shop
